oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won,home_team_rank_FIFA,away_team_rank_FIFA,home_score,away_score,diff_score,home_points,away_points
soccer/world/friendly-international-2015/mexico-paraguay-Ye76nK0f,01.04.2015,Mexico,Paraguay,1:0,1.95,3.29,4.02,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-04-01,2015-04,world,2015,friendly-international,1,0.0,1.95,True,24.166666666666668,67.08333333333333,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/panama-costa-rica-ChFmvl2b,01.04.2015,Panama,Costa Rica,2:1,2.33,3.12,3.14,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-04-01,2015-04,world,2015,friendly-international,1,0.0,2.33,True,59.75,26.916666666666668,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/peru-venezuela-8QmuuEjM,01.04.2015,Peru,Venezuela,0:1,2.44,3.2,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-04-01,2015-04,world,2015,friendly-international,2,2.0,2.9,False,54.666666666666664,68.83333333333333,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/china-tunisia-xr5Dfm33,31.03.2015,China,Tunisia,1:1,2.84,3.05,2.58,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,3.05,False,82.75,31.583333333333332,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/estonia-iceland-nJ1yvTSa,31.03.2015,Estonia,Iceland,1:1,4.14,3.22,1.95,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,3.22,False,86.83333333333333,31.5,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/ghana-mali-rqOMXPej,31.03.2015,Ghana,Mali,1:1,2.02,3.21,3.83,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,3.21,False,28.25,57.333333333333336,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/italy-england-nHnqvY5S,31.03.2015,Italy,England,1:1,2.61,3.1,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,3.1,False,13.833333333333334,11.916666666666666,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/jamaica-cuba-GIXhCpnN,31.03.2015,Jamaica,Cuba,3:0,1.36,4.57,8.46,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,1.36,True,66.58333333333333,109.5,3.0,0.0,3.0,3.0,0.0
soccer/world/friendly-international-2015/japan-uzbekistan-bg1Wqdpd,31.03.2015,Japan,Uzbekistan,5:1,1.39,4.33,8.65,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,1.39,True,53.0,73.25,5.0,1.0,4.0,3.0,0.0
soccer/world/friendly-international-2015/liechtenstein-san-marino-xEPNj6U6,31.03.2015,Liechtenstein,San Marino,1:0,1.26,5.34,11.15,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,1.26,True,141.33333333333334,190.58333333333334,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/luxembourg-turkey-GKdBovG0,31.03.2015,Luxembourg,Turkey,1:2,8.88,4.79,1.34,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,2,2.0,1.34,True,138.25,44.333333333333336,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/netherlands-spain-6FYJQ8ef,31.03.2015,Netherlands,Spain,2:0,3.11,3.29,2.35,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,3.11,False,8.833333333333334,9.083333333333334,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/puerto-rico-canada-bi69eTmc,31.03.2015,Puerto Rico,Canada,0:3,8.74,4.77,1.34,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,2,2.0,1.34,True,161.83333333333334,106.91666666666667,0.0,3.0,3.0,0.0,3.0
soccer/world/friendly-international-2015/russia-kazakhstan-QyDysjIu,31.03.2015,Russia,Kazakhstan,0:0,1.15,6.91,18.96,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,6.91,False,28.833333333333332,137.16666666666666,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/singapore-guam-zwm1IBaL,31.03.2015,Singapore,Guam,2:2,1.17,6.58,14.87,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,6.58,False,155.33333333333334,160.25,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/slovakia-czech-republic-xS0RrIER,31.03.2015,Slovakia,Czech Republic,1:0,2.44,3.24,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,2.44,True,19.666666666666668,18.416666666666668,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/south-korea-new-zealand-4YW9bUBD,31.03.2015,South Korea,New Zealand,1:0,1.28,5.01,11.81,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,1.28,True,55.5,141.33333333333334,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/sweden-iran-SAUBZiEq,31.03.2015,Sweden,Iran,3:1,1.61,3.67,5.86,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,1,0.0,1.61,True,40.083333333333336,41.75,3.0,1.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/switzerland-usa-E3lytfyG,31.03.2015,Switzerland,USA,1:1,1.73,3.6,4.86,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,3.6,False,12.583333333333334,29.75,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/tajikistan-syria-Gl4bHVER,31.03.2015,Tajikistan,Syria,2:3,2.98,3.24,2.34,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,2,2.0,2.34,True,147.58333333333334,130.0,2.0,3.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/ukraine-latvia-pvPRkQqD,31.03.2015,Ukraine,Latvia,1:1,1.3,4.82,10.53,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-31,2015-03,world,2015,friendly-international,N,1.0,4.82,False,29.25,92.41666666666667,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/bahrain-philippines-vace3k3h,30.03.2015,Bahrain,Philippines,2:1,1.24,5.47,12.33,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,1,0.0,1.24,True,111.5,132.16666666666666,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/belarus-gabon-dMvpCGwT,30.03.2015,Belarus,Gabon,0:0,2.21,3.15,3.33,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,N,1.0,3.15,False,89.33333333333333,62.416666666666664,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/indonesia-myanmar-dz8j4Vmn,30.03.2015,Indonesia,Myanmar,2:1,1.41,4.35,7.37,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,1,0.0,1.41,True,163.66666666666666,155.16666666666666,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/kuwait-colombia-08zwFXqE,30.03.2015,Kuwait,Colombia,1:3,21.41,8.51,1.11,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,2,2.0,1.11,True,127.66666666666667,4.416666666666667,1.0,3.0,2.0,0.0,3.0
soccer/world/friendly-international-2015/north-macedonia-australia-dnSQWqBd,30.03.2015,North Macedonia,Australia,0:0,5.01,3.51,1.71,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,N,1.0,3.51,False,111.83333333333333,64.5,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/oman-algeria-tlkaltWs,30.03.2015,Oman,Algeria,1:4,6.15,3.62,1.59,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,2,2.0,1.59,True,97.83333333333333,20.5,1.0,4.0,3.0,0.0,3.0
soccer/world/friendly-international-2015/qatar-slovenia-K22SpxVk,30.03.2015,Qatar,Slovenia,1:0,3.44,3.18,2.15,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,1,0.0,3.44,False,96.08333333333333,49.5,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/saudi-arabia-jordan-h21a29Ib,30.03.2015,Saudi Arabia,Jordan,2:1,1.96,3.24,4.01,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,1,0.0,1.96,True,92.75,95.25,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/thailand-cameroon-C8NYiaTh,30.03.2015,Thailand,Cameroon,2:3,5.39,3.64,1.65,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-30,2015-03,world,2015,friendly-international,2,2.0,1.65,True,140.0,47.083333333333336,2.0,3.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/brazil-chile-vuHutAXo,29.03.2015,Brazil,Chile,1:0,1.62,3.96,5.21,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-29,2015-03,world,2015,friendly-international,1,0.0,1.62,True,5.833333333333333,11.833333333333334,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/france-denmark-dGqUqbaL,29.03.2015,France,Denmark,2:0,1.49,4.09,6.8,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-29,2015-03,world,2015,friendly-international,1,0.0,1.49,True,16.166666666666668,29.0,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/mexico-ecuador-bNQJinF0,29.03.2015,Mexico,Ecuador,1:0,1.98,3.29,3.85,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-29,2015-03,world,2015,friendly-international,1,0.0,1.98,True,24.166666666666668,29.416666666666668,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/south-africa-nigeria-GdfjwMX2,29.03.2015,South Africa,Nigeria,1:1,2.23,3.13,3.32,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-29,2015-03,world,2015,friendly-international,N,1.0,3.13,False,65.41666666666667,49.916666666666664,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/el-salvador-argentina-2eXAg8pl,28.03.2015,El Salvador,Argentina,0:2,20.21,9.19,1.1,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-28,2015-03,world,2015,friendly-international,2,2.0,1.1,True,92.91666666666667,1.8333333333333333,0.0,2.0,2.0,0.0,3.0
soccer/world/friendly-international-2015/ghana-senegal-tlBokcDB,28.03.2015,Ghana,Senegal,1:2,2.41,3.08,3.05,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-28,2015-03,world,2015,friendly-international,2,2.0,3.05,False,28.25,37.666666666666664,1.0,2.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/jamaica-venezuela-d8T10js1,28.03.2015,Jamaica,Venezuela,2:1,3.04,3.16,2.35,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-28,2015-03,world,2015,friendly-international,1,0.0,3.04,False,66.58333333333333,68.83333333333333,2.0,1.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/morocco-uruguay-GbyFhSaf,28.03.2015,Morocco,Uruguay,0:1,3.57,3.24,2.09,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-28,2015-03,world,2015,friendly-international,2,2.0,2.09,True,84.75,12.0,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/canada-guatemala-8YX6flVs,27.03.2015,Canada,Guatemala,1:0,2.22,3.18,3.25,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-27,2015-03,world,2015,friendly-international,1,0.0,2.22,True,106.91666666666667,90.66666666666667,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/china-haiti-GUmcUe9a,27.03.2015,China,Haiti,2:2,1.37,4.56,8.11,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-27,2015-03,world,2015,friendly-international,N,1.0,4.56,False,82.75,78.25,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/costa-rica-paraguay-vu3XhMNQ,27.03.2015,Costa Rica,Paraguay,0:0,2.18,3.2,3.42,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-27,2015-03,world,2015,friendly-international,N,1.0,3.2,False,26.916666666666668,67.08333333333333,0.0,0.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/japan-tunisia-M38Sg28K,27.03.2015,Japan,Tunisia,2:0,1.67,3.61,5.31,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-27,2015-03,world,2015,friendly-international,1,0.0,1.67,True,53.0,31.583333333333332,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/south-korea-uzbekistan-IHUc1WRf,27.03.2015,South Korea,Uzbekistan,1:1,1.56,3.56,6.95,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-27,2015-03,world,2015,friendly-international,N,1.0,3.56,False,55.5,73.25,1.0,1.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/bahrain-colombia-0tzg2CCl,26.03.2015,Bahrain,Colombia,0:6,10.47,5.21,1.28,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,2,2.0,1.28,True,111.5,4.416666666666667,0.0,6.0,6.0,0.0,3.0
soccer/world/friendly-international-2015/egypt-equatorial-guinea-EuMFbq2H,26.03.2015,Egypt,Equatorial Guinea,2:0,1.28,5.21,10.4,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,1,0.0,1.28,True,54.416666666666664,65.08333333333333,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/france-brazil-AmuBSUQs,26.03.2015,France,Brazil,1:3,2.48,3.19,2.97,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,2,2.0,2.97,False,16.166666666666668,5.833333333333333,1.0,3.0,2.0,0.0,3.0
soccer/world/friendly-international-2015/iran-chile-6PouaUMQ,26.03.2015,Iran,Chile,2:0,5.72,3.74,1.61,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,1,0.0,5.72,False,41.75,11.833333333333334,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/jordan-syria-AyVlMqf7,26.03.2015,Jordan,Syria,0:1,1.7,3.47,5.25,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,2,2.0,5.25,False,95.25,130.0,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/oman-malaysia-zBl3m0ol,26.03.2015,Oman,Malaysia,6:0,1.25,5.5,11.52,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,1,0.0,1.25,True,97.83333333333333,164.16666666666666,6.0,0.0,6.0,3.0,0.0
soccer/world/friendly-international-2015/qatar-algeria-2R7NoIFq,26.03.2015,Qatar,Algeria,1:0,4.35,3.3,1.86,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,1,0.0,4.35,False,96.08333333333333,20.5,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/thailand-singapore-WGWAaPnB,26.03.2015,Thailand,Singapore,2:0,1.41,4.36,7.7,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-26,2015-03,world,2015,friendly-international,1,0.0,1.41,True,140.0,155.33333333333334,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/denmark-usa-U9LtWbGD,25.03.2015,Denmark,USA,3:2,1.95,3.42,3.89,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,1,0.0,1.95,True,29.0,29.75,3.0,2.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/georgia-malta-G6HxXv17,25.03.2015,Georgia,Malta,2:0,1.38,4.26,9.04,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,1,0.0,1.38,True,132.58333333333334,153.16666666666666,2.0,0.0,2.0,3.0,0.0
soccer/world/friendly-international-2015/germany-australia-vodOrdic,25.03.2015,Germany,Australia,2:2,1.16,7.67,15.39,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,N,1.0,7.67,False,1.8333333333333333,64.5,2.0,2.0,0.0,1.0,1.0
soccer/world/friendly-international-2015/ghana-namibia-E78JuUBi,25.03.2015,Ghana,Namibia,1:0,1.84,3.83,4.05,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,1,0.0,1.84,True,28.25,114.58333333333333,1.0,0.0,1.0,3.0,0.0
soccer/world/friendly-international-2015/indonesia-cameroon-b5JUhuEn,25.03.2015,Indonesia,Cameroon,0:1,13.04,6.66,1.18,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,2,2.0,1.18,True,163.66666666666666,47.083333333333336,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/mali-gabon-YNBsjwb5,25.03.2015,Mali,Gabon,3:4,2.46,2.97,3.04,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,2,2.0,3.04,False,57.333333333333336,62.416666666666664,3.0,4.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/nigeria-uganda-S0Nce5RN,25.03.2015,Nigeria,Uganda,0:1,1.4,4.29,7.94,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,2,2.0,7.94,False,49.916666666666664,72.08333333333333,0.0,1.0,1.0,0.0,3.0
soccer/world/friendly-international-2015/scotland-northern-ireland-rD9OfrgE,25.03.2015,Scotland,Northern Ireland,1:0,1.6,3.68,6.24,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-03-25,2015-03,world,2015,friendly-international,1,0.0,1.6,True,35.666666666666664,40.083333333333336,1.0,0.0,1.0,3.0,0.0
