,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
21821,soccer/world/friendly-international-2015/russia-portugal-zyIqB50O,14.11.2015,Russia,Portugal,1:0,2.39,3.06,3.22,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-14,2015-11,world,2015,friendly-international,1,0.0,2.39,True
21822,soccer/world/friendly-international-2015/belgium-italy-CQKs82se,13.11.2015,Belgium,Italy,3:1,2.37,3.15,3.2,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,2.37,True
21823,soccer/world/friendly-international-2015/czech-republic-serbia-bcX5EH2L,13.11.2015,Czech Republic,Serbia,4:1,2.65,3.17,2.76,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,2.65,True
21824,soccer/world/friendly-international-2015/france-germany-hO4tAOCr,13.11.2015,France,Germany,2:0,2.14,3.41,3.45,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,2.14,True
21825,soccer/world/friendly-international-2015/kosovo-albania-OhhA6ZB9,13.11.2015,Kosovo,Albania,2:2,3.83,3.73,1.76,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,N,1.0,3.73,False
21826,soccer/world/friendly-international-2015/luxembourg-greece-6eQSEm1a,13.11.2015,Luxembourg,Greece,1:0,5.32,3.48,1.7,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,5.32,False
21827,soccer/world/friendly-international-2015/northern-ireland-latvia-tEIuCooI,13.11.2015,Northern Ireland,Latvia,1:0,1.64,3.64,6.01,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,1.64,True
21828,soccer/world/friendly-international-2015/poland-iceland-hKW9DyIR,13.11.2015,Poland,Iceland,4:2,1.64,3.73,5.55,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,1.64,True
21829,soccer/world/friendly-international-2015/qatar-turkey-CYQOFTog,13.11.2015,Qatar,Turkey,1:2,4.08,3.37,1.93,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,2,2.0,1.93,True
21830,soccer/world/friendly-international-2015/slovakia-switzerland-2NJyDRVB,13.11.2015,Slovakia,Switzerland,3:2,2.71,3.13,2.69,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,2.71,False
21831,soccer/world/friendly-international-2015/spain-england-YZLw9rSl,13.11.2015,Spain,England,2:0,1.8,3.41,5.06,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,1,0.0,1.8,True
21832,soccer/world/friendly-international-2015/wales-netherlands-pnPWD7G5,13.11.2015,Wales,Netherlands,2:3,4.33,3.37,1.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-13,2015-11,world,2015,friendly-international,2,2.0,1.9,True
21833,soccer/world/friendly-international-2015/andorra-saint-kitts-and-nevis-bVMKG9Wn,12.11.2015,Andorra,Saint Kitts and Nevis,0:1,2.74,3.31,2.39,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,2,2.0,2.39,True
21834,soccer/world/friendly-international-2015/croatia-belgium-4bGgsfu5,12.11.2015,Croatia U19,Belgium U19,1:1,2.4,3.17,2.71,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,N,1.0,3.17,False
21835,soccer/world/friendly-international-2015/germany-italy-nZew7dTH,12.11.2015,Germany U20,Italy U20,0:2,1.51,3.87,5.62,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,2,2.0,5.62,False
21836,soccer/world/friendly-international-2015/italy-czech-republic-rkFctEfB,12.11.2015,Italy U19,Czech Republic U19,4:1,1.94,3.41,3.44,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,1,0.0,1.94,True
21837,soccer/world/friendly-international-2015/north-macedonia-montenegro-G6XFHkHt,12.11.2015,North Macedonia,Montenegro,4:1,3.21,3.1,2.33,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,1,0.0,3.21,False
21838,soccer/world/friendly-international-2015/oman-new-zealand-EcolMV8P,12.11.2015,Oman,New Zealand,0:1,1.99,3.13,4.07,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,2,2.0,4.07,False
21839,soccer/world/friendly-international-2015/poland-norway-QPKjgsYR,12.11.2015,Poland U21,Norway U21,1:0,1.91,3.46,3.58,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-12,2015-11,world,2015,friendly-international,1,0.0,1.91,True
21840,soccer/world/friendly-international-2015/austria-italy-nwKUp5AN,11.11.2015,Austria U18,Italy U18,2:0,2.22,3.23,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-11,2015-11,world,2015,friendly-international,1,0.0,2.22,True
21841,soccer/world/friendly-international-2015/czech-republic-netherlands-ruz1ikRu,11.11.2015,Czech Republic U20,Netherlands U20,2:2,2.6,3.19,2.5,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-11,2015-11,world,2015,friendly-international,N,1.0,3.19,False
21842,soccer/world/friendly-international-2015/estonia-georgia-nic6cnWO,11.11.2015,Estonia,Georgia,3:0,2.75,2.9,2.79,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-11,2015-11,world,2015,friendly-international,1,0.0,2.75,True
21843,soccer/world/friendly-international-2015/jordan-malta-j5NAdFXn,11.11.2015,Jordan,Malta,2:0,1.62,3.54,6.27,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-11-11,2015-11,world,2015,friendly-international,1,0.0,1.62,True
21844,soccer/world/friendly-international-2015/czech-republic-switzerland-EVWFMsAP,29.10.2015,Czech Republic U18,Switzerland U18,2:1,2.43,3.4,2.51,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-29,2015-10,world,2015,friendly-international,1,0.0,2.43,True
21845,soccer/world/friendly-international-2015/czech-republic-switzerland-dWwauDA6,27.10.2015,Czech Republic U18,Switzerland U18,1:2,2.26,3.27,2.74,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-27,2015-10,world,2015,friendly-international,2,2.0,2.74,False
21846,soccer/world/friendly-international-2015/slovakia-hungary-jgopqnsC,15.10.2015,Slovakia U19,Hungary U19,5:1,1.79,3.56,3.84,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-15,2015-10,world,2015,friendly-international,1,0.0,1.79,True
21847,soccer/world/friendly-international-2015/canada-ghana-rkF6GQZE,14.10.2015,Canada,Ghana,1:1,4.38,3.33,1.86,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-14,2015-10,world,2015,friendly-international,N,1.0,3.33,False
21848,soccer/world/friendly-international-2015/guatemala-el-salvador-IBLUCwtQ,14.10.2015,Guatemala,El Salvador,2:1,2.76,3.0,2.69,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-14,2015-10,world,2015,friendly-international,1,0.0,2.76,False
21849,soccer/world/friendly-international-2015/honduras-south-africa-MZQcIn52,14.10.2015,Honduras,South Africa,1:1,2.28,3.02,3.38,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-14,2015-10,world,2015,friendly-international,N,1.0,3.02,False
21850,soccer/world/friendly-international-2015/mexico-panama-dhJAFpkL,14.10.2015,Mexico,Panama,1:0,1.4,4.46,7.8,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-14,2015-10,world,2015,friendly-international,1,0.0,1.4,True
21851,soccer/world/friendly-international-2015/usa-costa-rica-0QP1H6K8,14.10.2015,USA,Costa Rica,0:1,2.21,3.23,3.26,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-14,2015-10,world,2015,friendly-international,2,2.0,3.26,False
21852,soccer/world/friendly-international-2015/algeria-senegal-C4q7ePck,13.10.2015,Algeria,Senegal,1:0,2.26,3.09,3.29,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,1,0.0,2.26,True
21853,soccer/world/friendly-international-2015/denmark-romania-GfPHQsQ7,13.10.2015,Denmark U19,Romania U19,4:1,1.42,4.22,6.0,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,1,0.0,1.42,True
21854,soccer/world/friendly-international-2015/germany-england-YViZ7xEB,13.10.2015,Germany U20,England U20,1:0,2.08,3.44,3.06,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,1,0.0,2.08,True
21855,soccer/world/friendly-international-2015/hungary-slovakia-C2ntpSR5,13.10.2015,Hungary U19,Slovakia U19,2:3,3.15,3.1,2.12,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,2,2.0,2.12,True
21856,soccer/world/friendly-international-2015/iran-japan-0Uu3d5rq,13.10.2015,Iran,Japan,1:1,2.91,3.11,2.48,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,N,1.0,3.11,False
21857,soccer/world/friendly-international-2015/netherlands-turkey-vaTY66EK,13.10.2015,Netherlands U20,Turkey U20,1:0,2.56,3.32,2.45,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,1,0.0,2.56,False
21858,soccer/world/friendly-international-2015/south-korea-jamaica-YJXFg3S1,13.10.2015,South Korea,Jamaica,3:0,1.44,4.09,7.91,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-13,2015-10,world,2015,friendly-international,1,0.0,1.44,True
21859,soccer/world/friendly-international-2015/croatia-russia-8h2n1hkS,12.10.2015,Croatia U21,Russia U21,3:4,1.91,3.51,3.46,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,2,2.0,3.46,False
21860,soccer/world/friendly-international-2015/denmark-sweden-x4QDRNA1,12.10.2015,Denmark U20,Sweden U20,1:0,1.73,3.5,4.0,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,1,0.0,1.73,True
21861,soccer/world/friendly-international-2015/gabon-d-r-congo-4bfX1RKL,12.10.2015,Gabon,D.R. Congo,1:2,2.71,2.87,2.76,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,2,2.0,2.76,False
21862,soccer/world/friendly-international-2015/germany-scotland-bmteOkf1,12.10.2015,Germany U19,Scotland U19,2:2,1.31,4.9,7.51,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,N,1.0,4.9,False
21863,soccer/world/friendly-international-2015/ireland-ukraine-0Sbv3EKF,12.10.2015,Ireland U19,Ukraine U19,1:2,3.0,3.18,2.24,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,2,2.0,2.24,True
21864,soccer/world/friendly-international-2015/israel-cyprus-My0z4f59,12.10.2015,Israel U19,Cyprus U19,3:1,1.5,3.96,5.43,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,1,0.0,1.5,True
21865,soccer/world/friendly-international-2015/morocco-guinea-nNaS275F,12.10.2015,Morocco,Guinea,1:1,1.61,3.73,5.45,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,N,1.0,3.73,False
21866,soccer/world/friendly-international-2015/poland-slovenia-U13r2YZL,12.10.2015,Poland U19,Slovenia U19,0:1,1.79,3.52,4.02,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-12,2015-10,world,2015,friendly-international,2,2.0,4.02,False
21867,soccer/world/friendly-international-2015/denmark-france-zNWebcEE,11.10.2015,Denmark,France,1:2,3.5,3.33,2.1,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-11,2015-10,world,2015,friendly-international,2,2.0,2.1,True
21868,soccer/world/friendly-international-2015/egypt-zambia-hCEwhx40,11.10.2015,Egypt,Zambia,3:0,1.71,3.44,4.84,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-11,2015-10,world,2015,friendly-international,1,0.0,1.71,True
21869,soccer/world/friendly-international-2015/nigeria-cameroon-8W0O3mj9,11.10.2015,Nigeria,Cameroon,3:0,2.84,2.97,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-11,2015-10,world,2015,friendly-international,1,0.0,2.84,False
21870,soccer/world/friendly-international-2015/el-salvador-haiti-IsYVcc2j,10.10.2015,El Salvador,Haiti,1:3,2.63,2.89,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-10,2015-10,world,2015,friendly-international,2,2.0,2.9,False
21871,soccer/world/friendly-international-2015/latvia-norway-WGYTzDQO,10.10.2015,Latvia U19,Norway U19,0:2,3.34,3.29,1.9,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-10,2015-10,world,2015,friendly-international,2,2.0,1.9,True
21872,soccer/world/friendly-international-2015/algeria-guinea-dYWZdHHd,09.10.2015,Algeria,Guinea,1:2,1.45,4.14,7.25,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,2,2.0,7.25,False
21873,soccer/world/friendly-international-2015/burkina-faso-mali-rF6bMtKh,09.10.2015,Burkina Faso,Mali,1:4,3.3,3.37,2.02,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,2,2.0,2.02,True
21874,soccer/world/friendly-international-2015/chinese-taipei-macau-Qwd3L0Zb,09.10.2015,Chinese Taipei,Macau,5:1,1.29,5.19,9.31,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,1,0.0,1.29,True
21875,soccer/world/friendly-international-2015/costa-rica-south-africa-zsou8sQc,09.10.2015,Costa Rica,South Africa,0:1,1.82,3.26,4.76,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,2,2.0,4.76,False
21876,soccer/world/friendly-international-2015/honduras-guatemala-McX03JvT,09.10.2015,Honduras,Guatemala,1:1,1.74,3.49,4.84,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,N,1.0,3.49,False
21877,soccer/world/friendly-international-2015/morocco-ivory-coast-O6JSbwmp,09.10.2015,Morocco,Ivory Coast,0:1,2.53,3.02,2.89,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,2,2.0,2.89,False
21878,soccer/world/friendly-international-2015/panama-trinidad-tobago-vZsd4aPM,09.10.2015,Panama,Trinidad &amp; Tobago,1:2,1.65,3.52,5.61,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,2,2.0,5.61,False
21879,soccer/world/friendly-international-2015/thailand-hong-kong-W8vl6LfA,09.10.2015,Thailand,Hong Kong,1:0,1.3,5.01,9.46,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,1,0.0,1.3,True
21880,soccer/world/friendly-international-2015/tunisia-gabon-06cG59Ld,09.10.2015,Tunisia,Gabon,3:3,2.17,3.08,3.48,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-09,2015-10,world,2015,friendly-international,N,1.0,3.08,False
21881,soccer/world/friendly-international-2015/czech-republic-slovakia-4UlnabX9,08.10.2015,Czech Republic U16,Slovakia U16,2:2,1.74,3.5,3.92,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,N,1.0,3.5,False
21882,soccer/world/friendly-international-2015/france-armenia-dWXiawa8,08.10.2015,France,Armenia,4:0,1.18,7.31,14.62,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,1,0.0,1.18,True
21883,soccer/world/friendly-international-2015/laos-malaysia-zk3jO2kt,08.10.2015,Laos,Malaysia,1:3,9.63,5.64,1.26,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,2,2.0,1.26,True
21884,soccer/world/friendly-international-2015/latvia-norway-4O7fNM4n,08.10.2015,Latvia U19,Norway U19,1:0,3.28,3.42,1.92,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,1,0.0,3.28,False
21885,soccer/world/friendly-international-2015/nigeria-d-r-congo-hIup71u4,08.10.2015,Nigeria,D.R. Congo,0:2,2.12,3.21,3.28,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,2,2.0,3.28,False
21886,soccer/world/friendly-international-2015/serbia-netherlands-r5wfQT9r,08.10.2015,Serbia U18,Netherlands U18,0:4,2.99,3.32,2.09,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-08,2015-10,world,2015,friendly-international,2,2.0,2.09,True
21887,soccer/world/friendly-international-2015/england-netherlands-Mgw0X7fD,07.10.2015,England U20,Netherlands U20,3:1,2.08,3.41,3.12,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-07,2015-10,world,2015,friendly-international,1,0.0,2.08,True
21888,soccer/world/friendly-international-2015/germany-turkey-4IKjZADm,07.10.2015,Germany U20,Turkey U20,1:0,1.3,4.81,8.26,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-07,2015-10,world,2015,friendly-international,1,0.0,1.3,True
21889,soccer/world/friendly-international-2015/italy-poland-fLdgGeuk,07.10.2015,Italy U20,Poland U20,2:2,2.22,3.18,3.02,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-07,2015-10,world,2015,friendly-international,N,1.0,3.18,False
21890,soccer/world/friendly-international-2015/switzerland-austria-bPuNuVKD,07.10.2015,Switzerland U19,Austria U19,0:1,1.9,3.53,3.26,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-07,2015-10,world,2015,friendly-international,2,2.0,3.26,False
21891,soccer/world/friendly-international-2015/germany-usa-SAInYXRO,06.10.2015,Germany U19,USA U19,8:1,1.34,4.84,6.58,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-06,2015-10,world,2015,friendly-international,1,0.0,1.34,True
21892,soccer/world/friendly-international-2015/mexico-scotland-E7ErZDCI,06.10.2015,Mexico U19,Scotland U19,1:3,1.99,3.47,3.21,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-06,2015-10,world,2015,friendly-international,2,2.0,3.21,False
21893,soccer/world/friendly-international-2015/jordan-iraq-djny9NAi,03.10.2015,Jordan,Iraq,3:0,2.48,2.92,2.91,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-10-03,2015-10,world,2015,friendly-international,1,0.0,2.48,True
21894,soccer/world/friendly-international-2015/armenia-moldova-lIY3nXzH,18.09.2015,Armenia U19,Moldova U19,1:0,1.94,3.39,3.31,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-18,2015-09,world,2015,friendly-international,1,0.0,1.94,True
21895,soccer/world/friendly-international-2015/finland-slovakia-xna3cAdq,17.09.2015,Finland U17,Slovakia U17,1:1,2.79,3.16,2.32,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-17,2015-09,world,2015,friendly-international,N,1.0,3.16,False
21896,soccer/world/friendly-international-2015/armenia-moldova-21WikZjb,16.09.2015,Armenia U19,Moldova U19,2:3,1.61,3.75,4.65,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-16,2015-09,world,2015,friendly-international,2,2.0,4.65,False
21897,soccer/world/friendly-international-2015/finland-slovakia-pjyzFxSG,15.09.2015,Finland U17,Slovakia U17,0:0,2.45,3.35,2.4,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-15,2015-09,world,2015,friendly-international,N,1.0,3.35,False
21898,soccer/world/friendly-international-2015/argentina-mexico-6warL3PD,09.09.2015,Argentina,Mexico,2:2,1.56,4.03,5.63,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-09,2015-09,world,2015,friendly-international,N,1.0,4.03,False
21899,soccer/world/friendly-international-2015/colombia-peru-hE5QW3DU,09.09.2015,Colombia,Peru,1:1,1.88,3.26,4.33,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-09,2015-09,world,2015,friendly-international,N,1.0,3.26,False
21900,soccer/world/friendly-international-2015/costa-rica-uruguay-UBzyi7bn,09.09.2015,Costa Rica,Uruguay,1:0,2.98,3.04,2.46,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-09,2015-09,world,2015,friendly-international,1,0.0,2.98,False
21901,soccer/world/friendly-international-2015/usa-brazil-2PYrkoTb,09.09.2015,USA,Brazil,1:4,3.93,3.61,1.88,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-09,2015-09,world,2015,friendly-international,2,2.0,1.88,True
21902,soccer/world/friendly-international-2015/belgium-poland-MmOHV2dC,08.09.2015,Belgium U19,Poland U19,1:0,1.79,3.63,3.71,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,1,0.0,1.79,True
21903,soccer/world/friendly-international-2015/ecuador-honduras-OYZvjRDh,08.09.2015,Ecuador,Honduras,2:0,1.46,4.07,6.83,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,1,0.0,1.46,True
21904,soccer/world/friendly-international-2015/france-brazil-O25EWrs6,08.09.2015,France U21,Brazil U21,2:1,3.25,3.4,2.05,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,1,0.0,3.25,False
21905,soccer/world/friendly-international-2015/poland-sweden-CnzJNsvN,08.09.2015,Poland U21,Sweden U21,0:0,2.43,3.26,2.68,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,N,1.0,3.26,False
21906,soccer/world/friendly-international-2015/south-africa-senegal-GANLUMBI,08.09.2015,South Africa,Senegal,1:0,2.43,3.01,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,1,0.0,2.43,True
21907,soccer/world/friendly-international-2015/switzerland-italy-rXV4NPo2,08.09.2015,Switzerland U20,Italy U20,0:0,2.63,3.25,2.46,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,N,1.0,3.25,False
21908,soccer/world/friendly-international-2015/ukraine-denmark-4tX0O5We,08.09.2015,Ukraine U21,Denmark U21,1:3,2.49,3.14,2.66,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,2,2.0,2.66,False
21909,soccer/world/friendly-international-2015/venezuela-panama-K0Tml5r5,08.09.2015,Venezuela,Panama,1:1,2.14,3.14,3.51,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,N,1.0,3.14,False
21910,soccer/world/friendly-international-2015/zambia-gabon-CKwIjYri,08.09.2015,Zambia,Gabon,1:1,1.99,3.0,3.91,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-08,2015-09,world,2015,friendly-international,N,1.0,3.0,False
21911,soccer/world/friendly-international-2015/belarus-estonia-lCNUeYlD,07.09.2015,Belarus U19,Estonia U19,2:0,1.98,3.33,3.31,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,1,0.0,1.98,True
21912,soccer/world/friendly-international-2015/croatia-england-2FBCKHRD,07.09.2015,Croatia U19,England U19,1:1,3.35,3.31,1.99,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,N,1.0,3.31,False
21913,soccer/world/friendly-international-2015/cyprus-greece-hIeAUocp,07.09.2015,Cyprus U19,Greece U19,1:3,3.32,3.39,1.97,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,2,2.0,1.97,True
21914,soccer/world/friendly-international-2015/england-czech-republic-QeL1bRAB,07.09.2015,England U20,Czech Republic U20,0:1,1.54,3.94,5.34,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,2,2.0,5.34,False
21915,soccer/world/friendly-international-2015/france-serbia-8GvAzfM7,07.09.2015,France,Serbia,2:1,1.47,3.99,7.55,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,1,0.0,1.47,True
21916,soccer/world/friendly-international-2015/italy-ireland-z7Sl1TQh,07.09.2015,Italy U19,Ireland U19,2:1,1.61,3.6,4.98,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,1,0.0,1.61,True
21917,soccer/world/friendly-international-2015/myanmar-new-zealand-6c3EZ5TB,07.09.2015,Myanmar,New Zealand,1:1,7.31,4.25,1.43,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,N,1.0,4.25,False
21918,soccer/world/friendly-international-2015/netherlands-germany-vRLBgya5,07.09.2015,Netherlands U19,Germany U19,1:2,2.83,3.35,2.21,https://www.betexplorer.com/soccer/world/friendly-international-2015/results/?month=2015-01,2015-09-07,2015-09,world,2015,friendly-international,2,2.0,2.21,True
